0 7.970731 1.724829 0.000000
1 8.508203 7.354931 0.000000
2 5.480533 4.042733 0.000000
3 6.768460 8.369249 0.000000
4 6.639483 4.933180 0.000000
5 5.314732 2.695177 0.000000
6 2.059053 2.964789 0.000000
7 9.699330 5.073904 0.000000
8 1.859882 4.811161 0.000000
9 7.955752 2.270680 0.000000
10 3.856644 5.777715 0.000000
11 9.830178 9.003256 0.000000
12 5.993835 5.046529 0.000000
13 9.891717 9.950588 0.000000
14 0.962661 8.897139 0.000000
15 7.449753 0.693380 0.000000
16 3.546899 6.707178 0.000000
17 5.005373 0.025019 0.000000
18 8.285606 4.166339 0.000000
19 2.614811 0.861847 0.000000
20 9.739351 4.962655 0.000000
21 4.734485 7.995139 0.000000
22 7.799128 4.373857 0.000000
23 3.886726 4.571459 0.000000
24 6.358316 6.858487 0.000000
25 8.820056 1.537452 0.000000
26 1.253994 4.433861 0.000000
27 7.882206 8.248073 0.000000
28 5.808669 3.024901 0.000000
29 1.633716 9.637228 0.000000
30 0.022185 7.139810 0.000000
31 3.222192 9.402147 0.000000
32 8.296121 6.758160 0.000000
33 9.248235 0.013554 0.000000
34 6.790300 9.380500 0.000000
35 5.255759 4.858026 0.000000
36 7.400386 6.458573 0.000000
37 5.912026 4.188029 0.000000
38 2.203749 3.768293 0.000000
39 8.939675 0.212477 0.000000
40 4.740455 1.628024 0.000000
41 1.822319 5.353715 0.000000
42 6.737501 1.846405 0.000000
43 4.816469 2.246425 0.000000
44 5.959719 1.125993 0.000000
45 9.025300 0.860136 0.000000
46 7.461545 1.474242 0.000000
47 1.175754 4.882478 0.000000
48 9.413035 8.374682 0.000000
49 0.636892 8.732558 0.000000
50 7.025553 2.889997 0.000000
51 2.121918 2.460774 0.000000
52 3.506650 8.045454 0.000000
53 8.216952 3.541374 0.000000
54 6.809765 4.293846 0.000000
55 9.682674 8.417978 0.000000
56 6.604892 8.585955 0.000000
57 6.074808 3.844213 0.000000
58 4.742307 9.398033 0.000000
59 6.116482 5.158773 0.000000
60 7.106452 2.770416 0.000000
61 2.293830 9.643870 0.000000
62 5.709638 0.070578 0.000000
63 8.157815 3.569056 0.000000
64 4.976108 2.761359 0.000000
65 3.534823 1.919057 0.000000
66 5.318890 2.675838 0.000000
67 5.342589 4.396120 0.000000
68 4.233370 8.267303 0.000000
69 4.425117 6.755003 0.000000
70 6.639602 9.538269 0.000000
71 6.331870 1.966452 0.000000
72 4.588651 1.340709 0.000000
73 8.724505 6.945022 0.000000
74 9.321629 8.701401 0.000000
75 6.830598 1.680973 0.000000
76 6.275793 5.535842 0.000000
77 4.604036 2.536608 0.000000
78 3.842006 3.703304 0.000000
79 3.228486 1.461908 0.000000
80 6.916342 1.236343 0.000000
81 8.977457 8.053816 0.000000
82 0.506791 6.809993 0.000000
83 1.803142 2.379328 0.000000
84 8.548250 2.414487 0.000000
85 3.348020 9.841635 0.000000
86 5.726710 5.641644 0.000000
87 9.221235 2.654737 0.000000
88 0.280554 0.261908 0.000000
89 2.209067 6.561313 0.000000
90 9.444184 2.016994 0.000000
91 7.089845 5.792520 0.000000
92 6.299132 4.151853 0.000000
93 8.002733 0.713062 0.000000
94 9.322241 7.529041 0.000000
