20	20
0	19
14	14
17	17
16	16
18	18
11	11
10	10
14	14
21	21
19	19
16	16
19	19
0	19
18	18
17	17
17	17
17	17
22	22
0	28
11	11
18	18
19	19
15	15
19	19
17	17
0	17
14	14
16	16
15	15
18	18
22	22
13	13
0	19
18	18
0	15
10	10
27	27
15	15
15	15
14	14
18	18
15	15
17	17
14	14
13	13
18	18
12	12
18	18
19	19
16	16
14	14
26	26
13	13
13	13
19	19
19	19
7	7
0	13
15	15
20	20
22	22
20	20
17	17
16	16
21	21
13	13
17	17
14	14
13	13
16	16
17	17
19	19
18	18
13	13
19	19
10	10
20	20
20	20
14	14
12	12
16	16
20	20
24	24
17	17
18	18
15	15
13	13
21	21
17	16
14	14
24	24
0	16
16	16
14	14
13	15
15	15
25	25
0	12
23	23
