14	14
15	15
24	24
14	14
13	13
12	12
11	11
9	9
0	15
9	9
13	13
17	17
0	13
13	13
12	12
15	15
10	10
0	17
19	19
8	8
0	6
0	22
17	17
11	11
15	15
0	13
11	11
0	9
12	12
14	14
12	12
0	14
10	10
10	10
0	16
9	9
17	17
8	8
19	19
19	19
8	8
15	15
16	16
14	14
17	17
23	23
14	14
13	13
0	12
0	10
18	18
16	16
8	8
18	18
14	14
12	12
12	12
12	12
12	12
9	9
14	14
16	16
8	8
16	16
14	14
9	15
19	19
17	17
12	12
0	15
0	20
0	7
17	17
10	10
9	9
11	11
18	18
12	12
16	16
16	16
14	14
15	15
0	15
0	16
13	13
0	10
10	10
5	5
15	16
10	10
0	13
10	10
0	15
10	10
10	10
9	9
15	15
16	16
8	8
11	11
