21	21
24	24
28	28
20	20
0	23
15	14
22	22
23	23
15	15
16	16
23	23
16	16
26	26
26	26
18	18
20	20
17	17
28	28
20	20
0	26
25	25
24	24
26	26
14	14
14	14
19	19
21	21
18	18
22	22
0	17
23	23
21	21
16	16
20	20
19	19
19	19
19	19
19	19
20	20
0	19
22	22
17	17
12	12
14	14
17	17
20	20
17	17
14	14
22	22
18	18
21	21
0	13
19	19
25	25
28	28
22	21
0	22
18	18
26	26
26	26
16	16
28	28
23	23
16	16
26	26
22	22
22	22
24	24
17	18
24	24
19	19
9	9
15	15
16	16
21	21
25	25
20	20
18	18
17	17
19	19
27	27
23	23
15	15
18	18
20	20
18	18
22	22
16	16
24	24
23	23
0	21
17	17
27	27
19	19
22	22
15	15
17	17
21	21
18	18
0	26
