14	14
15	15
14	14
14	14
14	14
11	11
14	14
16	16
11	11
20	20
25	25
0	15
12	12
16	16
23	23
9	9
0	16
11	11
19	19
17	17
12	12
11	11
7	7
18	18
17	17
16	16
7	7
19	19
11	11
21	21
17	17
17	17
18	18
15	15
0	0
20	20
11	11
17	17
9	9
16	16
17	17
10	10
13	13
13	13
0	22
12	12
10	10
14	14
18	18
16	16
19	19
18	18
15	15
12	12
18	18
16	16
17	17
14	14
15	15
15	15
15	15
18	18
8	8
15	15
18	18
21	21
13	13
17	17
21	21
21	21
18	18
16	16
12	13
17	17
14	14
21	21
20	20
13	13
11	11
10	10
13	13
8	8
15	15
14	14
9	9
9	9
11	11
17	17
8	8
17	17
20	20
17	17
19	19
14	14
0	11
12	12
16	16
15	15
14	14
14	14
