10	10
11	11
13	13
9	9
11	11
13	13
4	4
13	13
5	5
8	8
12	12
8	8
13	13
15	15
13	13
11	11
10	10
15	15
6	6
9	9
10	10
10	10
10	10
18	18
9	9
9	9
13	13
9	9
8	8
9	9
10	10
6	6
8	8
9	9
9	9
10	10
11	11
10	10
16	16
12	12
11	11
8	8
17	17
9	9
2	2
10	10
12	12
14	14
10	10
13	13
12	12
10	10
12	12
11	11
6	6
16	16
13	13
14	14
12	12
5	5
10	10
8	8
6	6
11	11
8	8
9	9
11	11
12	12
6	6
11	11
6	6
13	13
12	12
9	9
12	12
7	7
9	9
9	9
14	14
7	7
15	15
15	15
13	13
13	13
3	3
13	13
8	8
10	10
16	16
10	10
6	6
12	12
8	8
7	7
10	10
10	10
12	12
12	12
10	10
11	11
