2	5
1	7
6	4
7	2
7	809
3	7
10	385
11	666
10	864
7	398
8	919
10	158
4	406
9	2
8	387
4	28
10	16
7	3
7	21
10	21
12	126
8	6
6	6
5	24
10	919
9	6
8	41
9	446
11	11
2	52
3	353
2	2
9	152
2	2
5	14
7	672
6	8
9	254
8	2
9	4
8	222
12	16
12	348
3	11
6	10
7	411
3	4
12	818
6	9
8	489
11	94
3	4
11	658
9	177
7	2
9	480
4	22
7	3
9	27
6	17
6	8
4	12
12	27
7	346
3	2
12	735
13	413
7	2
3	10
7	82
13	668
6	279
10	118
6	682
4	17
6	11
6	140
8	745
11	6
2	2
8	5
6	64
6	4
5	7
8	17
8	606
12	375
7	573
2	7
3	766
5	17
6	6
9	695
4	62
10	1368
12	2
9	723
9	25
9	760
12	4
