4	8
7	13
1	18
8	35
10	10
7	13
11	15
5	10
8	10
8	20
8	6
9	20
5	37
7	23
5	18
11	29
7	13
10	41
6	14
11	29
11	26
3	32
7	20
1	7
9	7
8	12
7	24
13	26
6	16
1	12
4	13
5	26
4	4
13	41
7	13
7	14
9	26
8	3
8	10
3	11
6	22
3	11
11	2
8	35
9	27
3	19
5	15
8	24
8	11
9	24
4	7
9	22
13	29
11	14
10	19
9	45
6	21
5	18
7	17
9	31
4	14
6	6
11	18
5	2
9	10
4	19
12	2
6	41
13	20
10	5
6	16
5	23
11	27
10	23
5	11
5	21
11	37
2	30
11	47
15	22
7	6
9	21
2	7
1	6
3	4
4	13
7	2
8	24
2	7
12	4
11	16
5	13
8	10
6	17
8	4
6	19
7	19
4	21
11	15
8	34
