7	423
12	2
8	304
6	116
3	173
9	4
10	301
5	3
4	145
13	2
11	47
8	342
5	2
6	166
11	2
10	216
6	116
7	2
10	388
4	104
7	80
5	4
5	187
7	43
6	78
10	20
6	50
8	42
8	62
10	102
8	9
6	122
1	17
7	7
9	1
9	2
11	374
9	2
7	2
7	486
11	373
9	3
10	151
9	288
7	2
17	449
9	238
8	284
5	152
4	2
8	2
12	4
1	10
7	27
8	6
10	53
7	435
8	281
9	15
9	407
6	18
2	4
10	6
6	186
9	19
6	213
8	4
7	2
9	528
11	149
4	5
5	242
4	5
5	96
9	569
9	97
13	162
9	8
8	141
9	4
9	383
6	47
7	114
10	2
7	188
8	2
3	17
5	2
11	208
11	17
12	4
2	72
4	6
4	455
2	2
10	99
8	137
7	4
7	24
8	426
