7	15
6	3
5	27
1	17
8	314
6	14
5	25
9	225
9	44
10	40
2	18
6	26
12	607
6	559
13	37
5	32
8	15
6	12
13	733
7	27
6	17
8	24
7	34
4	346
7	23
4	22
6	16
2	3
13	330
3	27
11	23
7	23
11	18
5	158
7	14
12	38
7	25
4	17
7	27
1	3
12	631
6	20
7	527
6	4
11	32
8	404
9	254
4	6
7	331
10	12
7	66
6	15
6	16
8	247
6	20
11	25
8	20
9	33
5	23
6	8
11	50
9	494
8	11
9	947
10	15
6	17
5	13
7	34
10	21
9	941
9	108
9	414
8	401
6	24
8	119
6	71
11	194
6	23
4	29
7	17
11	40
4	29
5	401
7	535
4	2
6	43
2	3
9	15
7	33
1	84
7	14
6	333
8	35
1	53
6	17
3	19
10	34
11	25
3	20
8	22
