31	31	16605195286	859332956	31	7344
31	31	17659182906	1234702001	31	7059
31	31	9905272079	815958339	31	8949
31	31	27013728709	1186609063	31	9192
31	31	17278250760	910569490	31	7841
31	31	17013672681	1075163305	31	7430
31	31	15072361909	922437740	31	7550
31	31	12840265469	1186075887	31	7009
31	31	23119920803	1076573937	31	8420
31	31	19530570588	1184752558	31	6674
31	31	17198988895	1257712245	31	7848
31	30	19261025885	1170434694	31	6246
31	31	16955753869	1082826371	31	10296
31	31	12801159322	698474815	31	7692
31	31	22285315792	751953154	31	6882
31	25	21331460337	1138129898	31	4748
31	31	12387422337	846881524	31	8770
31	31	16535302364	1240979925	31	7348
31	31	14186235792	799919012	31	8283
31	31	12511154191	1351055896	31	7040
31	31	14138412663	1469937830	31	7737
31	31	17796232718	1330286351	31	7071
31	31	24720757888	1173794889	31	7217
31	31	14083804540	908326544	31	8915
31	31	18169148210	863273619	31	7244
31	29	23469478354	1026444576	31	7531
31	30	21328841788	1296428301	31	6633
31	31	12105848188	1246186825	31	7958
31	31	15661074876	700533078	31	7976
31	31	20506200477	1415090919	31	6167
31	31	11620124295	860642036	31	8426
31	31	14032275767	1174432262	31	8475
31	31	12037570857	914427447	31	8748
31	31	13017610712	802847512	31	8782
31	31	13442373476	919356443	31	8779
31	31	18396538977	817624844	31	8581
31	31	15991170137	797392617	31	6697
31	31	15469940079	1078910871	31	6559
31	31	32355707717	1273096116	31	6766
31	31	17153747475	1112874649	31	8243
31	31	17321941300	1242153120	31	8756
31	31	19271062072	1188743301	31	7694
31	31	15488246169	703945681	31	7004
31	31	18699376840	1333197697	31	7259
31	31	30849896910	1526229931	31	6688
31	31	14490837495	1305543786	31	7625
31	31	17187863182	1411875835	31	6949
31	30	15949223735	1138994646	31	7639
31	31	17724929785	1126747634	31	8526
31	31	9399425290	1526307215	31	6940
31	31	23831233488	1190068796	31	7666
31	31	15851277147	1014565612	31	8013
31	31	17159055002	1133658585	31	7842
31	31	14594926081	1358118983	31	6709
31	31	18898393830	921384870	31	8131
31	31	17198535944	1283402560	31	9084
31	31	10580988500	1018259985	31	7438
31	31	21980881921	1284862499	31	7747
31	31	24278853453	1100929271	31	8069
31	31	28729817781	1563294406	31	6993
31	31	12760287327	1018769056	31	8166
31	31	16081484231	1465805640	31	6732
31	31	23557880612	1264632920	31	9425
31	31	12906056081	1476449665	31	6301
31	31	21978815777	1456168851	31	7109
31	31	19956473926	1128354350	31	5851
31	31	15110723836	1255849085	31	6768
31	31	11281457520	920584372	31	7763
31	31	16295379772	1137465374	31	8482
31	31	19397232472	971171597	31	7007
31	31	25552412742	1458823230	31	6942
31	31	18027726384	1346415883	31	7422
31	31	14859415709	1351614764	31	5169
31	31	21395820368	1081981609	31	7151
31	31	11507332658	1127343576	31	7575
31	31	16022905301	1339865322	31	8157
31	31	18325615490	1250378510	31	5491
31	31	20418775276	1615754547	31	7022
31	31	14830981690	811656419	31	8572
31	31	27629038183	708972448	31	8650
31	31	19940981442	1202671569	31	6616
31	31	19753824316	1107907412	31	7269
31	29	29023773141	1503937598	31	5968
31	31	16123576203	854190555	31	7853
31	28	26145571791	1397129993	31	6143
31	31	13678062170	1077926868	31	7937
31	31	11268970958	1252146508	31	6710
