14	5297847619	14	1233322822	14	52
18	7909929665	18	559043960	18	344
21	8053529418	21	1140660817	21	81
13	8894690865	13	1252582496	13	399
22	9147750722	22	860303518	22	111
15	6503873019	15	739259164	15	65
17	6607191223	17	927991308	17	457
16	4077559251	16	752806136	16	40
20	5088796077	20	369944343	20	390
11	5842723183	11	810294476	11	396
16	6844158661	16	919973427	16	521
18	4726944078	18	491115371	18	484
16	3646933134	16	375951007	16	178
17	6658131183	17	983960513	17	558
15	4910049762	15	853918694	15	38
14	4898825927	14	490732984	14	506
11	4659797695	11	866300625	11	78
13	4907130214	13	681576957	13	77
11	12136696296	11	1058680731	11	471
13	5831091207	13	550624663	13	92
12	3874853103	12	377335205	12	34
18	6185526029	17	1061579802	18	70
17	8932318293	17	1233052757	17	408
18	6305046500	18	805153116	18	82
13	6373979844	13	988844647	13	418
17	4771362996	17	372750591	17	93
8	6555847109	8	990076180	8	77
23	9029334086	23	746390481	23	474
14	4948392440	14	736890888	14	567
16	4231908301	16	309151242	16	352
27	9136379170	27	1119823389	27	446
14	8361831266	14	993789652	14	348
14	5957409658	14	673389003	14	535
16	8660544233	16	1236994326	16	441
12	4941668744	12	808442021	12	452
22	7260374958	20	999893902	22	83
12	3628378332	12	187940533	12	47
16	6723358057	16	797357934	16	512
17	7462536745	17	681635701	17	470
14	4951546957	14	743936679	14	66
12	4739099997	12	615591090	12	319
15	4131238919	15	555722410	15	42
26	9976741159	26	803108421	26	121
13	4580512011	13	816483958	13	358
15	6757460083	15	1002455120	15	582
8	7423213004	8	1298612680	8	80
12	5300941384	12	1239745457	12	65
12	7488630743	12	556343796	12	74
18	4698904502	18	560300410	18	49
19	6047797840	19	675986960	19	66
15	5208688418	15	804384691	15	476
20	5476805099	20	246219947	20	54
17	6541457484	17	558473743	17	123
12	4889730451	12	743011720	12	279
11	4683146707	11	308384493	11	46
18	4953624937	18	377131240	18	598
21	8210912282	21	926134901	21	537
13	9157233487	13	816563138	13	451
14	7414894236	14	1053012995	14	60
23	10916881026	23	1419838623	23	141
10	7828560416	10	1185959417	10	319
20	9028314041	20	940669774	20	454
10	6825301372	10	867403857	10	414
16	4419226526	16	562035147	16	62
20	4258843440	20	248189483	20	372
15	3509470294	15	375727932	15	43
15	2523227321	15	479060587	15	34
19	9454250995	19	1070931175	19	387
16	6921115696	16	1055419751	16	80
19	15430384457	19	990526899	19	463
16	7538136880	16	1108020622	16	69
18	7172710723	18	1050863963	18	59
13	5504202490	13	186441692	13	372
15	6055190263	15	624215457	15	474
18	6690361881	18	1060222923	18	405
14	12737219982	14	498924487	14	490
7	8156744415	7	1001905245	7	75
23	8557919439	23	495737987	23	561
15	3948709269	15	314406437	15	43
20	4909531288	20	505135045	20	54
20	5604591854	20	316461924	20	65
17	6607332468	17	671476688	17	538
21	10630185575	21	301569079	21	276
20	10281046706	20	1541787837	20	99
17	5842324334	17	369579041	17	72
19	7406754256	19	918124749	19	91
15	7132859130	15	616035489	15	373
17	4923526277	17	374573164	17	64
18	16259429055	18	616859534	18	402
15	4885998805	15	428092195	15	52
15	3243945108	15	246228075	15	303
15	11204774660	15	682505371	15	363
15	3974500067	15	377036747	15	33
15	6484368301	15	792912369	15	547
21	8587661856	21	733410616	21	580
13	14967944524	13	563616911	13	474
14	5217237182	14	434081999	14	60
15	5943666083	15	1121510766	15	59
20	8958214227	20	1308683017	20	491
7	2643703793	6	364039473	7	48
15	8315336490	15	1108822156	15	453
18	7983595213	18	1362034015	18	57
16	11279506441	16	1057904714	16	420
10	5013178162	10	698185600	10	72
21	5436038001	21	678617042	21	358
14	3690563285	14	315841928	14	259
16	9645295816	16	1119624074	16	102
15	7622780803	15	1356961538	15	81
14	4814976700	14	615707185	14	369
15	8447082428	15	997722912	15	359
14	9444808208	14	928849793	14	93
13	2924532834	13	187079347	13	285
21	7450660703	21	748121305	21	505
19	6907853775	19	748730391	19	73
13	4204823974	13	555177179	13	68
19	4306638134	19	247604524	19	340
18	8319869187	18	986135128	18	82
11	2963766588	11	377624272	11	46
19	7447682849	19	865740520	19	90
18	6077922052	18	800557924	18	75
19	5524334250	19	810344259	19	58
23	8670543143	23	807926043	23	539
14	4092452455	14	426182987	14	309
26	6252613063	26	808830576	26	350
18	5781614389	18	807465135	18	65
16	12488906928	16	925905403	16	427
19	7609625226	19	933358356	19	355
16	6530433832	16	682597375	16	481
18	8304467309	18	1421314177	18	418
12	6433966044	12	918714669	12	70
21	7849446019	21	616069954	21	455
12	5529102484	12	738553146	12	69
23	5296213163	23	300879588	23	545
21	7752600737	21	928572464	21	553
16	5657047940	16	499949637	16	90
19	5551888452	19	615681516	19	66
9	6774550713	9	1053006816	9	393
19	8313546285	19	556555168	19	614
13	6457548585	13	1298927581	13	66
21	6650914343	21	614333305	21	100
17	6995712828	17	755337679	17	499
16	4763260858	16	625307933	16	47
13	3156792727	13	626524677	13	30
21	13212558107	21	1057149164	21	608
16	5048446519	16	435076178	16	325
15	6330837759	15	934090655	15	564
19	8465354402	19	998735320	19	458
22	6210048920	22	553980776	22	385
23	7689492492	23	432508421	23	117
15	6143541391	15	995558064	15	60
16	14299670769	16	864668371	16	503
24	13164511406	24	1419172567	24	603
16	4968086283	16	364956223	16	59
18	3512634580	18	362180648	18	470
13	8756147390	13	1109075782	13	462
24	7966181667	24	921714819	24	85
11	2768669117	11	559806328	11	23
18	17540623475	18	1294068420	18	465
14	6860700124	14	1058591400	14	283
15	15531651093	15	1003595146	15	429
14	4677534839	14	377620607	14	451
23	7587702738	23	620139791	23	90
16	7570483868	16	488948329	16	395
16	6554091761	16	245028852	16	503
14	8007379295	14	802737546	14	72
16	3676523792	16	244815470	16	383
17	7985192422	17	911115822	17	466
15	5305310689	15	500750664	15	62
14	4532985981	14	688264336	14	70
15	6716107844	15	924263704	15	50
17	7068400511	17	684013587	17	77
16	7212145757	16	626120649	16	89
16	6834602457	16	864887147	16	438
13	6610569616	13	1230718073	13	395
19	5750750450	19	731893705	19	461
15	9399412340	15	1317074424	15	580
16	3202447903	16	190386528	16	85
26	7730659049	26	1049764528	26	466
16	4669213406	16	556251781	16	60
17	5266749211	17	678448435	17	422
16	5009905910	16	803602461	16	54
16	6359398386	16	684686860	16	359
21	6308174710	21	740915561	21	463
15	9665030429	15	1564793821	15	64
13	3964064921	13	929612367	13	59
16	6259804768	16	680258857	16	444
17	5400666475	17	491705835	17	426
11	4922833333	11	739155443	11	432
19	9645556820	19	681113977	19	386
16	14280564660	16	497243382	16	448
15	6129112762	15	992191230	15	326
13	4916580653	13	497375333	13	290
16	6613137116	16	991278180	16	62
18	5348065857	18	493972621	18	231
13	3593856368	13	485914952	13	41
13	2743271190	11	373824110	13	36
17	12619967015	17	1289929408	17	97
22	6488262077	22	933157474	22	76
21	7085550010	21	734784547	21	92
15	5542849854	15	743355072	15	55
31	9532896939	31	1121669541	31	432
18	5911977021	18	497869609	18	531
18	5981088352	18	687620768	18	510
23	4483803636	23	249095095	23	44
18	6349121103	18	746772392	18	80
25	7419646565	25	510052802	25	66
14	6925522034	14	433730026	14	421
15	5607146506	15	800129143	15	360
20	6852174885	20	607411371	20	88
20	6351128541	20	370704319	20	409
15	5931494639	15	375612852	15	395
13	4269230639	13	625333144	13	31
20	5234526424	20	364587332	20	69
12	6592101314	12	978226914	12	53
9	5112632223	9	624730829	9	69
16	6565707210	16	797723666	16	77
14	4053709330	14	625842042	14	53
14	6718639513	14	984880946	14	262
