6	1109431718	6	249306655	6	16
9	5006763563	9	743698938	9	20
9	1955148311	5	1297739978	9	6
7	2900998793	7	552486761	7	19
5	3471281215	5	551840820	5	12
5	1633390574	1	1058365662	2	13
10	680694312	3	1424433601	8	10
3	1230704914	3	378930104	3	6
6	442192973	6	373421053	6	3
8	0	0	1427727980	4	6
6	2131361382	6	493298989	6	10
6	3452375894	6	803906453	6	43
4	0	0	1616400419	4	11
2	373066835	1	190105506	1	10
3	2859703546	2	494655019	2	7
10	2424425243	10	493823725	10	23
9	3816626760	9	937770711	9	21
5	2074868404	5	368190749	5	10
8	2447584018	8	803184034	8	15
7	4077315154	7	999635731	7	27
7	2711472637	4	1239097707	7	19
7	680337638	3	188044403	3	10
9	3015049424	8	990612981	8	17
5	2025723627	2	1124865704	5	18
4	563906374	4	249006526	4	7
2	0	0	1056519972	1	2
8	0	0	920638595	8	4
6	1732371560	1	990130952	6	8
11	0	0	1177472886	11	5
8	1636755901	8	430087170	8	19
9	5299257823	9	489971833	9	32
11	4021588918	11	629675244	11	80
6	1409965564	5	379752197	5	10
6	2203195411	6	869599394	6	7
5	732694640	2	191937199	2	4
7	0	0	1359454900	7	3
5	3291238500	5	671597997	5	13
4	2247534409	4	424297897	4	21
1	0	0	1178287446	1	16
8	3110764950	8	185397797	8	22
8	2105494702	1	735080515	1	15
12	4583999478	12	696258055	12	22
8	1948417918	8	506318015	8	14
5	0	0	1291008266	5	11
9	3260005922	9	730668233	9	24
9	4878376958	9	984516565	9	27
11	2747803692	11	310449043	11	30
7	1759545348	7	248690858	7	14
3	3448898093	2	983932738	2	17
6	0	0	1486000593	6	3
6	3415429328	6	923386205	6	12
6	971770971	6	378978206	6	11
6	434687075	1	253485955	1	3
12	1831993712	12	187332875	12	39
10	0	0	981767814	10	8
7	0	0	1535612466	7	44
10	2425053274	10	310493897	10	22
7	1904216687	1	1243658091	7	11
6	0	0	920118847	1	7
4	2281289428	4	879293323	4	14
1	0	0	1181991253	1	6
10	0	0	1170758126	10	52
6	1657307646	1	1120514434	6	10
5	0	0	1804654429	5	6
8	3532591232	8	749289692	8	28
6	0	0	1791264659	6	8
6	0	0	1233830953	6	4
11	2112289476	11	308254026	11	30
4	0	0	499073548	3	9
8	0	0	1402792926	8	10
12	2503521336	12	433779553	12	20
5	0	0	1911252861	3	3
10	0	0	1251328057	10	7
6	2230664293	3	815959450	3	12
8	2683287459	8	673958043	8	13
4	2582549832	4	618652865	4	13
7	1881514285	7	744421043	7	18
7	0	0	1184667360	5	4
6	0	0	1112252206	1	6
10	4989230028	10	863220364	10	30
6	3070896787	5	947772814	5	25
5	0	0	1672651731	5	6
12	2853862763	12	245013625	12	32
5	723321698	3	248312586	3	16
5	1163632953	5	492552202	5	16
5	0	0	1174518322	5	9
8	0	0	1371111193	8	4
4	0	0	1607922455	2	25
10	1998077625	10	620086291	10	57
6	0	0	564598579	6	2
8	3517512485	8	940466240	8	18
5	5214633346	5	868809472	5	51
7	0	0	1233303365	7	12
3	0	0	864985064	2	10
7	1679918936	1	1604721075	7	11
4	1457909082	4	430545913	4	17
7	1329296346	7	429177374	7	17
5	2390861840	5	753913144	5	21
4	2489539862	2	934180027	2	4
7	3415660845	7	808110990	7	17
