12	67
10	84
5	56
12	15
4	16
9	327
9	462
1	11
7	29
7	16
5	28
5	20
3	23
11	37
9	33
3	17
1	3
6	190
5	21
12	29
4	11
5	203
7	32
6	16
6	14
10	23
9	41
6	20
9	2
10	377
1	7
9	8
6	42
10	201
4	22
3	4
9	26
6	72
9	30
6	38
9	19
5	8
7	9
13	28
7	13
9	48
11	28
7	2
9	389
8	345
6	27
2	16
6	24
4	19
11	24
7	27
5	6
8	22
6	285
5	14
6	17
10	20
1	2
12	148
5	11
3	6
5	12
7	25
4	6
8	24
10	31
12	25
10	35
13	548
3	9
8	26
14	8
9	16
2	28
16	34
7	32
7	24
6	13
6	26
5	20
4	7
8	17
4	36
5	218
5	2
4	7
9	25
12	35
9	66
11	16
8	261
4	5
6	13
5	12
7	56
