18	18
17	17
11	11
20	20
20	20
19	19
14	14
20	20
21	21
15	15
25	25
17	17
12	12
10	10
16	16
13	13
13	13
18	18
20	20
16	16
13	13
21	21
22	22
11	11
12	12
16	16
23	23
16	16
19	19
16	16
14	14
17	17
15	15
19	19
17	17
14	14
19	19
15	15
19	20
12	13
17	17
11	11
16	16
13	13
27	27
14	14
17	17
12	12
21	21
14	14
18	18
16	16
18	18
19	19
15	15
20	20
16	16
21	21
12	12
16	16
15	15
11	11
12	13
15	15
18	18
23	23
19	19
10	10
12	12
16	16
17	17
19	19
19	19
12	12
15	15
8	8
22	22
18	18
11	11
16	16
16	16
15	15
16	16
16	16
15	15
14	14
15	15
16	16
20	21
20	20
17	19
16	16
25	25
20	20
21	21
11	11
17	17
18	18
14	14
13	13
