7	19
1	22
7	135
9	108
7	97
9	23
8	15
6	21
8	130
8	13
8	95
3	2
11	93
7	2
5	14
8	76
4	4
7	2
6	224
7	159
10	14
5	2
10	6
10	38
12	290
2	32
8	16
12	27
7	62
10	32
7	85
12	2
8	31
5	100
9	13
6	28
7	13
2	83
2	47
8	29
14	29
5	28
5	14
6	56
3	4
9	50
8	63
9	249
9	134
11	23
5	4
2	10
8	4
5	2
9	5
6	83
11	207
4	8
9	54
9	16
9	432
3	5
4	11
9	7
13	40
4	22
8	20
7	17
10	121
8	24
7	17
5	79
1	110
7	18
13	2
8	83
4	163
8	44
8	44
4	5
8	102
8	17
12	110
10	2
9	2
8	281
8	25
7	18
8	130
5	20
6	20
1	4
10	119
3	31
9	44
8	63
4	240
6	101
7	20
9	20
