9	9
11	11
10	10
11	11
8	8
12	12
12	12
10	11
9	9
6	6
11	11
8	8
11	11
6	6
12	12
14	14
7	7
7	7
7	7
5	5
8	8
13	13
8	8
13	13
14	14
14	14
17	17
9	9
0	14
15	15
10	10
10	10
11	11
11	11
17	17
0	9
14	14
11	11
7	7
5	5
8	8
15	15
9	8
8	8
14	14
14	14
12	12
12	12
18	18
4	4
17	17
10	10
16	16
3	10
12	12
16	16
18	18
8	8
4	8
12	12
12	12
0	11
13	13
4	4
6	6
0	12
4	4
9	9
0	11
10	10
13	13
11	11
10	10
0	2
9	9
9	9
8	8
5	5
8	8
5	5
9	8
7	7
8	8
12	12
6	6
9	9
5	5
7	7
12	12
0	8
10	10
10	10
9	9
3	3
11	11
10	10
3	9
9	9
9	9
7	7
