6	11
7	234
2	11
6	87
8	346
9	587
4	101
4	22
1	5
8	16
9	167
12	32
4	12
4	15
8	544
9	239
10	315
6	31
8	589
2	3
9	2
4	25
6	654
10	2
8	320
4	81
8	2
9	28
8	908
10	23
8	214
1	525
7	579
7	17
8	492
6	14
7	8
5	314
1	17
7	287
6	473
7	2
2	26
7	9
5	16
9	24
6	6
2	307
9	56
10	766
7	189
9	20
5	132
2	1
8	495
5	232
8	199
6	2
3	22
9	3
5	83
9	70
7	285
6	9
6	15
12	458
3	3
6	22
3	2
2	147
1	12
12	2
12	349
12	167
5	74
8	505
4	51
7	2
12	2
5	20
5	20
8	558
2	8
12	295
5	177
10	18
5	4
5	352
7	2
14	491
5	2
5	2
10	44
8	2
7	279
1	338
6	65
6	283
5	144
7	23
