6	12
5	11
8	40
9	10
4	7
8	27
8	24
10	33
5	10
7	13
11	32
10	19
6	10
5	4
3	24
9	28
2	16
7	11
5	18
2	16
3	12
3	19
12	28
9	16
15	44
11	37
4	40
9	27
11	24
7	39
6	28
11	27
8	15
5	10
7	16
6	35
13	26
4	16
8	27
9	8
9	10
5	40
10	22
9	8
15	34
9	45
7	14
5	23
8	16
7	11
13	31
10	44
10	26
8	19
6	30
7	17
10	32
4	35
5	18
9	11
6	16
7	21
3	18
14	28
3	16
10	43
7	37
10	46
9	20
9	38
5	17
8	16
6	30
8	41
6	17
10	40
11	31
9	22
6	8
8	37
10	43
10	41
1	5
5	23
6	7
2	9
7	43
5	44
12	47
3	10
7	18
10	45
7	24
9	27
7	2
9	19
9	4
6	23
7	39
2	15
