16	16	8378129021	768984272	0	16	2280
16	16	12273069061	1073613539	0	16	1354
16	16	15378508621	1085163671	0	16	1833
16	16	16592982993	538251876	0	16	1408
16	16	10929958706	874754721	0	16	1633
16	16	17206718550	975924832	0	16	1495
16	16	14659225459	1254640960	0	16	1331
16	16	11996673245	976461858	0	16	1639
16	16	30888314055	967212213	0	16	1209
16	16	13137323435	640948423	0	16	1250
16	16	9376901173	767472323	0	16	1285
16	16	17973710500	1190534614	0	16	1590
16	16	18251045211	1309876337	0	16	550
16	16	20011458027	1191748024	0	16	1413
16	16	6612011428	872206400	0	16	1369
16	16	11491952964	1192652321	0	16	996
16	16	15543122460	1077607256	0	16	1051
16	16	11991862221	1131040672	0	16	1354
16	16	13863013790	1131047231	0	16	1673
16	16	19824103380	1029664428	0	16	1603
16	16	10931478973	959926265	0	16	1611
16	16	16014716292	1142543075	0	16	1419
16	16	10551701705	871521328	0	16	1211
16	16	12223536631	760531091	0	16	1044
16	16	18368190104	908743845	0	16	926
16	16	9857663757	1143127255	0	16	1300
16	16	26715793093	1290612716	0	16	976
16	16	16456880336	1180938283	0	16	2070
16	16	8872981559	701406293	0	16	1128
16	16	19190811106	917420926	0	16	1061
16	16	12193006090	1352931591	0	16	1130
16	16	11440087393	1086982486	0	16	1281
16	16	8685456717	847640104	0	16	1393
16	15	10829774252	919473035	1077827372	16	1373
16	16	10789555122	759174374	0	16	970
16	16	15634764867	862769534	0	16	1593
16	16	9486083017	970209833	0	16	1653
16	16	22356613234	1380872892	0	16	1368
16	16	12733158322	1091567743	0	16	1505
16	16	18606751644	1452991642	0	16	1241
16	16	10824068431	807083599	0	16	1074
16	16	13628252671	1232074889	0	16	967
16	16	13267005775	1195530616	0	16	1029
16	14	12015620047	1245928214	0	14	1789
16	16	11217265737	1021257714	0	16	1013
16	16	15436267813	1177437531	0	16	1152
16	16	18687659784	1030893804	0	16	2035
16	16	12596488730	951652389	0	16	1050
16	16	8957948243	967401929	0	16	771
16	16	9553094600	755938093	0	16	1622
16	16	11256657525	807166520	0	16	726
16	16	10400855835	1129843547	0	16	767
16	16	26813845921	1395266842	0	16	967
16	16	10835738424	853305574	0	16	1321
16	16	10446091187	964787750	0	16	1594
16	16	9915497539	1367613750	0	16	1496
16	16	9005985052	650438006	0	16	1150
16	16	13475981111	858427871	0	16	1183
16	16	17913251272	810352758	0	16	1901
16	16	24134491051	1349909327	0	16	1662
16	16	18346063391	1091910557	0	16	1490
16	16	13838261154	911825097	0	16	1129
16	16	14090067526	874332107	0	16	1605
16	16	13384739180	1142280838	0	16	1673
16	16	11772555510	804328808	0	16	1397
16	16	8823133725	871214559	0	16	1375
16	16	14267387550	1024014618	0	16	1176
16	16	11777612777	1180795220	0	16	1330
16	16	10175861188	532371993	0	16	1353
16	16	11506329760	1075502649	0	16	1002
16	16	15501893591	1179028384	0	16	907
16	16	12693054309	1291506959	0	16	663
16	16	8856988914	844194703	0	16	1135
16	15	9279024658	651061617	0	15	1490
16	16	15658139584	1016396664	0	16	1199
16	16	15933453975	1217653830	0	16	939
16	15	23073541298	1434209700	1434209700	16	1045
16	16	19686027092	655020200	0	16	1712
16	14	11580761730	803353048	0	14	1194
16	16	9758039932	1066218653	0	16	1060
16	16	11566928913	967309707	0	16	1585
16	16	16901038704	971665595	0	16	1679
16	16	12788589047	1133368012	0	16	1537
16	16	12854362801	268379353	0	16	1228
16	16	9916209936	812433917	0	16	1151
16	16	18157539299	742935244	0	16	1193
16	16	10456895528	984764430	0	16	1216
16	16	10168955538	1354536718	0	16	1268
16	16	10701334900	970877116	0	16	1275
16	16	14119600440	694543617	0	16	1796
16	16	13247417159	1066110497	0	16	1549
16	16	20867273376	1133102069	0	16	1621
16	16	15983759387	1294068926	0	16	1175
16	14	14123658568	1396581861	1396581861	16	715
16	16	22451059390	983487081	0	16	1645
16	16	16887373039	1039848108	0	16	1730
16	15	10484154449	703244563	0	15	1174
16	16	16394273895	1251203631	0	16	2138
16	16	11648915749	980783402	0	16	1732
16	15	15170466730	1037826801	0	15	1364
