12	777
8	434
11	49
5	37
9	306
8	16
7	22
8	294
11	27
5	42
7	409
12	30
8	41
10	127
5	13
9	33
4	475
5	14
9	19
11	493
10	30
5	70
5	262
4	19
5	238
10	20
1	3
4	8
9	34
9	22
10	436
10	445
6	16
4	26
11	29
5	13
6	371
9	73
8	12
7	10
7	182
5	163
14	703
2	8
7	16
6	568
12	20
1	7
3	29
8	8
11	1031
5	7
2	8
10	40
10	21
1	54
4	14
9	18
7	16
3	11
2	7
10	323
7	20
8	56
2	34
2	18
10	18
8	33
10	24
12	34
11	26
1	107
9	44
13	67
4	3
7	20
7	338
8	28
7	41
11	43
7	32
9	103
6	23
6	163
4	25
3	20
6	17
2	12
3	22
9	28
5	14
7	16
7	23
8	28
13	17
4	6
2	13
7	23
9	25
7	21
