18	4930019975	18	546738444	18	486
14	3086395860	14	427367703	14	472
24	6400751902	24	762286629	24	640
16	10383447142	16	803364762	16	575
17	16661069044	17	1045854613	17	565
22	4832522728	22	502420372	22	435
19	8454387149	19	1308946796	19	95
18	17507434247	18	1313706480	18	634
12	5607358644	12	634277796	12	126
23	13812018006	23	373805334	23	465
19	4276731700	19	499206218	19	523
21	6231866615	21	749989396	21	48
15	7307220784	15	1061705189	15	77
22	15777729934	22	1050816894	22	609
23	6763854249	23	744690226	23	425
18	5756561670	18	363425284	18	561
10	7345305473	10	1001414449	10	140
11	7664326955	11	878431636	11	162
21	4080488923	21	184357594	21	38
15	5394743476	15	870865963	15	410
20	12719278988	20	751826963	20	555
11	4639366859	11	743388215	11	98
17	9430115935	17	1178324218	17	530
17	4578968883	17	738217620	17	585
17	9242745112	17	743691866	17	326
21	5594861745	21	617869072	21	579
22	6961667687	22	617940548	22	663
19	6561057824	19	744715553	19	86
17	7434013795	17	875282554	17	530
15	5605016303	15	861636559	15	75
19	9295677443	19	1175105524	19	674
19	10150702365	19	981772857	19	604
21	2538069993	20	245686010	21	35
24	16404093152	24	1184646936	24	395
16	7796283415	16	738901506	16	49
20	6168614073	18	741359154	20	87
16	9714667882	16	914333445	16	562
18	3796134990	18	431355670	18	481
24	11824688899	24	1172142548	24	603
13	14203826795	13	1052926494	13	584
17	6634882447	17	558518145	17	446
18	9148905257	18	990344524	18	650
13	6475281381	13	989049944	13	51
19	6449252415	19	992215331	19	572
13	3991813735	13	385433908	13	418
16	11468580554	16	1295333577	16	371
19	6390837771	19	495565065	19	77
16	14756593472	16	1165722361	16	426
12	4001094279	12	304312535	12	384
19	3010209316	19	240364136	19	729
12	8698599735	12	1301550980	12	468
12	5676525713	12	624201669	12	61
21	6276805292	21	307742318	21	662
22	14391994858	22	1243161451	22	763
25	6608416412	25	814757579	25	631
16	7642600926	16	1407057866	16	64
10	2403093608	10	372181859	10	37
13	7792369296	13	1159174138	13	471
19	5840485714	19	433727231	19	398
14	3897630512	14	244409652	14	638
17	5423701893	17	489516372	17	571
11	4318258653	11	558221879	11	317
20	7160357681	20	1171063161	20	81
21	12973535119	21	1667280343	21	243
21	15352608299	21	624262944	21	486
15	4105932065	15	497232480	15	514
18	4510158237	18	248552102	18	178
17	4879840804	17	507213986	17	410
13	4328081873	13	620068190	13	41
22	14372944743	22	935552882	22	595
16	8150163542	16	745145283	16	394
15	4962296995	15	800104221	15	440
20	5452594010	20	693940694	20	35
17	7409705351	17	804061555	17	425
30	16597078989	30	1116579122	30	628
22	8571573360	22	1063937221	22	428
13	4477700195	13	499773129	13	680
15	2480422785	15	243456582	15	118
14	6834111048	14	821054119	14	107
26	12042291503	26	615633066	26	574
23	8325459180	23	983495074	23	400
21	5970265644	21	373019906	21	541
14	8096921836	14	939452210	14	639
21	7794285738	21	977717827	21	506
16	6844017058	16	309770100	16	615
24	9844174409	24	1232963703	24	98
18	8689737427	18	1066255608	18	422
17	7234334317	17	808509442	17	482
13	3915062828	13	437460650	13	346
26	7403445419	17	1231383027	26	71
22	8695605947	22	1102149236	22	381
16	6880535258	16	794931981	16	464
22	15118438006	22	495388402	22	622
17	5418372027	17	731633295	17	74
17	5826647426	17	863071425	17	482
17	8341266893	17	788784352	17	550
17	6556200773	17	1064564831	17	413
15	5839844008	15	1166467469	15	67
17	10731695820	17	934511104	17	608
22	19034390559	22	372247951	22	675
