3	16
5	29
11	41
4	4
7	43
9	27
5	11
9	20
9	25
8	42
5	26
10	20
10	24
7	17
8	29
5	15
9	26
10	20
8	21
4	12
10	40
6	11
1	8
11	41
6	22
8	22
7	20
7	22
5	21
13	49
4	29
9	36
1	2
8	33
6	15
11	24
8	14
8	33
7	16
6	32
6	30
11	21
8	13
3	30
13	30
9	17
8	29
4	23
5	17
9	19
9	8
8	29
8	21
11	21
4	8
6	34
3	10
12	47
3	18
5	7
9	11
9	14
6	6
8	26
3	40
6	23
8	28
9	34
6	12
8	27
6	16
12	21
9	33
7	8
16	54
4	6
11	29
4	18
7	11
13	43
11	46
8	31
9	44
8	23
9	26
6	28
9	29
8	31
6	10
9	27
2	11
7	14
5	7
6	25
6	32
11	14
3	27
6	27
4	21
1	14
