21	21
14	14
20	20
20	20
16	16
28	28
16	16
22	22
17	17
17	17
20	20
24	24
21	21
18	18
17	17
20	20
19	19
17	17
25	25
18	18
16	16
18	18
14	14
21	21
12	12
23	23
24	24
15	15
20	20
21	21
11	11
15	15
20	20
0	20
15	15
17	17
19	19
17	17
20	20
21	21
19	19
24	24
20	20
21	21
17	17
22	22
25	25
12	12
18	18
0	19
0	17
17	17
13	13
28	28
22	22
28	28
21	21
17	17
20	20
21	21
18	18
18	18
15	15
17	17
15	15
18	18
29	29
16	16
18	18
21	21
14	14
12	12
18	18
19	19
20	20
28	28
20	20
22	22
31	31
22	22
16	16
21	21
18	18
23	23
16	16
16	16
21	21
18	18
23	23
12	12
21	21
18	18
23	23
18	18
20	20
23	23
24	24
19	19
0	24
16	16
