6	33
10	2
6	161
9	13
6	2
10	244
12	2
8	103
7	2
6	2
8	119
10	28
10	22
11	2
11	230
8	12
7	2
4	2
6	2
10	2
5	48
10	21
7	57
2	94
3	6
8	19
6	91
10	234
2	162
8	82
2	21
10	4
4	15
10	2
12	261
3	126
11	302
7	12
8	2
10	2
12	284
6	505
8	239
7	334
1	3
3	2
9	635
8	126
5	28
18	480
2	80
9	42
8	175
10	165
10	21
4	40
4	109
8	93
8	2
11	526
10	297
8	399
8	1
7	229
5	71
7	77
10	2
9	2
5	4
4	2
8	2
7	2
5	5
6	6
12	60
10	296
4	4
8	42
5	2
5	4
9	48
1	216
6	37
3	3
10	441
11	372
9	173
7	519
7	30
7	195
8	85
15	2
5	206
12	312
11	238
3	8
9	334
9	262
7	389
2	51
