7	25
6	15
10	21
8	186
7	39
9	28
2	25
10	1354
6	40
5	544
4	12
7	21
6	16
8	36
6	19
2	3
11	6
5	11
11	456
6	8
9	42
4	532
12	38
2	65
9	27
9	28
8	20
1	25
6	14
8	34
1	7
6	37
8	41
8	12
7	452
7	20
8	371
6	10
9	69
1	147
5	32
2	49
7	14
7	6
7	43
8	808
3	302
2	10
7	11
5	13
7	355
5	2
3	31
6	23
6	685
2	8
5	25
6	23
9	47
11	31
11	358
6	16
5	20
5	739
6	78
7	13
13	27
3	37
5	18
11	2
9	548
11	53
4	22
10	22
9	1244
7	20
8	524
8	39
4	25
9	19
4	94
6	584
7	23
7	21
14	25
7	65
7	20
6	26
6	19
7	25
8	3
10	40
9	402
6	29
2	17
7	14
8	47
7	13
6	61
4	8
