11	16
8	85
5	12
5	14
6	14
6	221
9	33
8	16
3	9
1	3
8	47
9	16
11	4
8	47
4	44
12	33
5	12
8	23
7	27
9	4
6	11
5	118
9	11
9	118
3	5
6	15
5	18
3	12
10	6
3	4
4	68
1	7
6	8
4	10
7	39
7	33
6	345
4	11
2	2
5	7
6	27
8	28
6	16
3	2
11	27
8	24
6	9
14	24
6	2
12	14
11	36
2	28
10	13
5	16
4	14
4	13
9	285
9	39
8	2
8	27
11	66
7	11
7	11
7	8
7	35
6	8
14	43
6	2
4	4
10	105
8	117
9	239
12	52
11	30
8	23
7	26
7	8
7	22
5	13
10	26
7	107
14	163
7	2
1	5
6	10
5	12
10	49
8	27
4	13
6	15
6	35
5	12
13	115
6	15
1	13
10	144
8	29
5	45
11	35
13	23
