10	0	0	1001460160	10	5
5	0	0	921802919	5	27
7	2153232528	7	869588798	7	10
8	1783634036	8	310007286	8	9
5	2504810829	4	1052933479	5	7
6	0	0	927342981	4	18
8	0	0	1054559755	8	6
10	0	0	1101375900	10	3
6	1574648220	4	431502420	4	22
8	2475568618	2	853707787	8	14
10	0	0	1672535908	10	13
6	1457384757	4	865335340	6	14
7	0	0	1160110103	7	16
5	0	0	926767867	1	14
8	0	0	867765833	6	5
3	1338078433	1	1936906063	3	12
6	1821842198	6	569902935	6	17
6	748559354	6	302085704	6	47
11	3001097442	11	611613535	11	29
4	2737750881	3	996416332	4	20
8	0	0	1188541350	8	19
6	1392690904	6	555809104	6	11
10	2339972138	10	505820348	10	18
4	2441702172	1	1616427464	4	10
7	1900028606	1	1111724691	7	9
9	2081969161	9	620621638	9	18
5	0	0	1240911860	3	20
5	606096083	5	184326965	5	9
10	3299222212	10	555997849	10	28
8	1909496089	6	1794334737	8	40
6	0	0	3154642583	6	7
8	3284346255	7	628703233	7	16
9	2199427619	9	559326782	9	34
6	1542116013	6	366777925	6	19
4	0	0	1234767444	1	2
6	855789484	5	252782787	5	13
4	1269719804	4	437093849	4	11
10	4028127855	10	250178429	10	30
6	0	0	2058006528	6	12
5	2220837178	5	564099261	5	16
3	1225239594	2	506394996	2	15
2	1572007707	1	564294637	1	8
5	1217229275	2	556568713	2	11
5	2551836543	4	1054743251	5	15
5	2580598289	5	558452795	5	23
6	0	0	1352688299	2	3
7	3626942175	7	687025763	7	40
5	0	0	1494029443	5	12
6	2334343444	6	502735038	6	17
6	1892940761	6	885146651	6	14
11	5097976089	11	686618242	11	52
11	1302754333	9	373005490	11	18
4	0	0	1542168301	4	17
4	0	0	1487319727	4	13
9	2249408003	1	880955670	9	15
11	4120025665	11	420518996	11	24
5	2440845358	5	123648404	5	13
3	0	0	1170717059	2	11
7	3580771586	7	739641344	7	34
7	0	0	1051809779	7	2
8	2874331996	8	679305299	8	48
3	3743241388	3	684038559	3	19
7	0	0	1175273586	7	3
7	4128416015	7	732626629	7	26
7	3676432941	5	868706837	7	19
11	0	0	1116701786	11	6
4	2101083746	3	871181978	4	6
5	2327662738	5	688277909	5	9
6	2591078685	6	685663441	6	15
5	1831088536	3	678130699	5	12
5	0	0	1162939298	3	2
7	2615294943	1	793495427	7	15
7	0	0	1365507577	6	2
5	1160459287	3	993028146	5	6
8	0	0	1054723372	8	21
6	1598680467	6	442118911	6	16
9	2221893154	9	623404101	9	24
9	3941587452	9	423156091	9	27
9	2322906586	9	739485178	9	9
6	0	0	1666431056	6	3
6	1054951431	1	934848836	6	5
6	0	0	1172630169	5	2
10	0	0	1527279180	10	4
7	2821934769	7	687876166	7	26
8	0	0	1234499942	8	7
7	0	0	1687431564	7	9
9	0	0	934460634	9	13
3	921095117	3	311573614	3	6
3	911411171	2	498074776	2	3
5	1302575261	1	376796780	1	5
6	0	0	929191607	6	12
9	3155642991	8	496949389	9	30
6	3330270612	6	681303382	6	24
6	123910808	2	125348773	2	8
9	4812228660	7	675382316	9	41
5	0	0	800505253	5	5
5	2400934406	5	477747557	5	11
5	1575992639	2	1532876338	5	14
10	0	0	1066107202	10	23
4	2152807106	2	994530850	4	7
