11	11
15	15
0	14
20	20
11	11
12	12
15	15
15	15
20	20
15	15
15	15
12	12
20	20
14	14
15	15
11	11
15	15
15	15
6	6
12	12
6	6
18	18
10	10
16	16
15	15
23	23
13	13
8	8
18	18
11	11
21	21
9	9
16	16
16	16
11	11
14	14
17	17
18	18
16	16
19	19
17	17
10	10
15	15
16	16
21	21
9	9
9	9
15	15
0	6
11	11
13	13
18	18
17	17
21	21
11	11
12	12
10	10
10	10
23	23
11	11
15	15
11	11
11	11
16	16
17	17
17	17
21	21
11	11
13	13
12	12
8	8
16	16
27	27
18	18
10	10
16	16
9	9
12	12
13	13
10	10
7	7
8	8
12	12
18	18
16	16
16	16
13	13
22	22
19	19
16	16
22	22
16	16
10	10
13	13
12	12
11	11
18	18
14	14
12	12
15	15
