19	19
26	26
20	20
19	19
17	17
28	28
26	26
18	18
18	18
17	17
25	25
13	13
19	19
19	19
17	17
14	14
20	20
10	10
23	23
19	19
21	21
17	17
19	19
25	25
17	17
30	30
23	23
18	18
26	26
19	19
26	26
20	20
18	18
22	22
24	24
17	17
14	14
18	18
22	22
17	17
19	19
22	22
19	19
13	13
15	15
21	21
17	17
11	11
9	9
17	17
25	25
20	20
19	19
19	19
19	19
20	20
22	22
27	27
17	17
22	22
12	12
18	18
16	16
16	16
17	17
16	16
10	10
20	20
19	19
19	19
17	17
24	24
25	25
16	16
12	12
24	24
16	16
19	19
18	18
19	19
15	15
17	17
21	21
10	10
19	19
16	16
21	21
13	13
19	19
12	12
17	17
20	20
16	16
20	20
25	25
17	17
14	14
15	15
10	10
21	21
