15	1113
4	6
14	1849
12	2
11	34
9	29
5	2
8	13
12	22
4	940
11	20
12	2
7	32
11	445
8	15
8	4
5	28
6	715
10	446
8	4
7	46
4	17
4	640
4	10
6	164
3	454
4	416
5	4
8	421
13	960
7	23
9	463
13	38
9	799
9	114
7	255
7	24
9	12
4	108
3	225
6	182
4	2
8	32
8	1073
5	368
4	288
6	8
9	8
9	27
11	36
6	2
14	1243
10	1089
5	10
12	1047
10	16
4	9
8	16
5	1327
5	4
6	4
3	5
9	2
13	680
8	37
5	13
8	43
5	8
4	25
14	33
7	11
13	2
8	749
6	25
4	23
5	325
13	13
10	483
10	755
13	423
11	413
6	10
12	22
7	310
10	300
5	21
9	6
7	27
8	7
9	682
8	34
8	410
7	673
7	370
5	2
9	754
5	322
1	374
5	42
6	7
