7	465
7	2
5	693
11	527
8	715
9	25
8	3
8	1391
12	728
9	102
5	22
7	5
7	510
7	2
9	349
5	202
7	500
7	22
6	512
9	16
7	313
9	4
10	304
1	11
8	60
9	23
6	208
10	3
7	30
7	552
11	28
8	269
6	16
8	28
9	501
8	27
11	16
9	418
11	25
9	871
8	89
7	577
8	195
8	437
9	5
13	3
10	756
10	212
8	504
10	29
8	1180
8	8
7	35
6	2
7	12
8	23
5	618
5	49
4	311
6	238
8	21
6	15
8	2
5	11
10	145
6	22
8	55
7	6
5	16
5	4
12	118
6	1
5	4
4	534
12	2
13	528
11	2
7	160
7	26
8	769
11	108
12	462
6	12
6	19
7	702
7	767
11	170
12	393
5	4
13	646
3	2
1	3
12	1
13	2
9	554
6	267
7	2
7	1093
8	253
3	11
