17	17
0	19
10	10
15	15
0	0
13	13
19	19
13	13
17	17
9	9
16	16
18	18
0	15
13	13
12	12
14	14
0	13
15	15
15	15
16	16
16	16
0	8
14	14
14	14
13	13
12	12
14	14
4	4
14	14
13	13
10	10
18	18
0	19
14	14
21	21
18	18
10	10
10	10
18	18
10	10
12	12
14	14
12	12
24	24
18	18
15	15
17	17
10	10
13	13
18	18
16	16
0	17
11	11
13	13
15	15
16	16
11	11
0	16
13	13
20	20
13	13
14	14
14	14
14	14
13	13
22	22
16	16
19	19
9	9
19	19
9	9
17	17
14	14
16	16
21	21
23	23
12	12
0	14
0	9
13	13
18	18
13	13
11	11
0	13
15	15
6	6
15	15
17	17
13	13
10	10
6	6
14	14
17	17
11	11
12	12
9	9
10	10
13	13
18	18
17	17
