19	19
23	23
20	20
24	24
26	26
15	15
19	19
17	17
20	20
20	20
24	24
23	23
0	26
26	26
17	17
23	23
27	27
20	20
21	21
30	30
23	23
31	31
17	17
20	20
26	26
15	15
11	11
14	14
0	24
24	24
18	18
25	25
19	19
18	18
18	18
27	27
19	19
29	29
11	11
17	17
20	20
20	20
27	27
27	27
17	17
22	22
20	20
26	26
20	20
26	26
17	17
17	17
0	19
23	23
24	24
0	24
29	29
31	31
21	21
26	26
30	30
20	20
14	14
28	28
18	18
23	23
24	24
30	30
24	24
28	28
25	25
19	19
21	21
11	11
20	20
21	21
21	21
20	20
25	25
17	17
17	17
0	21
23	23
23	23
19	19
20	20
19	19
23	23
0	16
29	29
28	28
17	17
22	22
22	22
31	31
21	21
19	19
25	25
23	23
17	17
