6	43
8	189
6	37
8	252
5	5
7	18
15	18
13	48
7	26
10	25
7	169
7	9
5	31
9	25
7	9
9	576
8	2
10	28
9	535
6	34
9	28
2	15
7	19
12	21
5	12
7	11
5	15
10	38
9	21
8	535
7	20
10	21
9	86
10	333
10	27
2	32
3	32
12	306
7	615
7	20
10	24
7	22
10	449
4	19
7	389
16	755
9	17
8	13
3	6
6	517
6	21
16	469
7	50
13	47
6	29
2	372
9	26
7	19
9	18
10	39
10	26
9	403
10	24
6	6
11	274
6	42
7	174
7	27
12	36
3	155
7	9
7	27
15	662
5	7
7	35
7	16
8	17
5	409
10	24
5	528
10	821
8	19
12	97
6	23
6	377
6	33
8	26
2	16
10	17
8	17
9	6
5	292
6	19
4	12
10	405
12	534
9	47
7	228
3	4
5	7
