27	10497057235	27	1004313094	27	953
22	5297740225	22	555875077	22	957
22	9096885480	22	923809931	22	834
24	7129818534	24	375419204	24	577
25	9147607732	25	1193289370	25	697
21	10021674865	21	561300194	21	692
25	24258044013	25	312196664	25	892
25	6508421236	25	371688111	25	1041
31	12449680532	31	251074412	31	880
14	10090094964	14	930221545	14	769
21	16860553930	21	1058898342	21	755
27	13687455101	27	695725341	27	1037
17	6089458215	17	807736929	17	798
35	9593177621	35	747617217	35	756
15	5625305439	15	370668291	15	962
17	4424489108	17	617063866	17	731
23	6481796517	23	244520144	23	875
32	22556123396	32	1232554116	32	959
18	7106222993	18	370415114	18	913
29	14568851681	29	494410711	29	984
25	12634679375	25	616110632	25	756
29	9146654390	29	1055428085	29	709
27	10189915764	27	806872490	27	1081
34	20242289749	33	871079505	34	866
20	8093133781	20	992818697	20	1046
27	6587118228	27	426500479	27	91
19	10716374354	19	928744258	19	1041
25	9310683477	25	557507482	25	669
27	15443507758	27	549999421	27	731
31	12386734526	31	542973806	31	770
23	6342954724	23	431839763	23	937
27	12919039200	27	933146008	27	1319
25	12143178353	25	429583657	25	927
24	9569671140	24	1160075332	24	1229
34	10166631246	34	874257214	34	993
17	10642446493	17	1049841996	17	766
23	10156498239	23	562517611	23	826
23	10728853783	23	814272938	23	807
24	19761375956	24	1295251972	24	984
24	16493775508	24	1130247239	24	933
33	6245458316	33	306652472	33	915
21	8134222792	21	379652332	21	727
22	13280250410	22	1241632577	22	991
21	7118372180	21	242506499	21	744
25	16352441445	25	1232780959	25	1085
24	7508536015	24	802425219	24	1081
24	8096346786	24	738608865	24	946
33	17344676287	33	809137671	33	886
23	9220804988	23	808785986	23	1028
32	11243735894	32	993631891	32	747
32	12210186070	32	375291822	32	948
27	8438118886	27	733695083	27	869
32	6448557624	32	438532065	32	943
31	7761849422	31	375362490	31	900
25	12495416993	25	629931396	25	674
28	10827838494	28	1176331812	28	724
27	10530472168	27	625641800	27	940
24	13248724769	24	1001740812	24	916
23	19550416479	23	1002913410	23	930
28	12895717974	28	684217084	28	661
22	7602231597	22	491616484	22	903
18	8063586696	18	433500006	18	721
23	14631057428	23	796387902	23	816
26	10067716878	26	672945796	26	807
28	9205805414	28	310772721	28	933
23	6837485765	23	366740582	23	579
21	9462725923	20	1110750174	21	1096
21	23855840971	21	611801009	21	945
22	12201848189	21	1003245795	22	1098
28	24721475179	28	903594920	28	849
29	10748953160	29	794227573	29	674
26	11842691287	26	1173476667	26	764
24	14485741837	24	935065452	24	783
23	10331985478	23	1011062790	23	982
14	5126915703	14	424721081	14	641
22	12924020167	22	368843957	22	1087
28	12952960765	28	179353647	28	691
21	7949684801	21	373347818	21	727
18	21358684369	18	1129319591	18	1026
22	7722816647	22	693202194	22	813
26	12950327602	26	500857553	26	966
25	8216997164	25	378460899	25	572
25	9523745457	25	628415890	25	888
20	5022609127	20	312536296	20	889
31	20016290399	31	489189398	31	984
30	11264617808	30	433332936	30	736
15	11858693851	15	1600776892	15	847
23	10095949954	23	866567755	23	1121
24	17663052325	24	803902372	24	771
26	14301511780	26	436113443	26	830
23	12108327333	23	302592109	23	603
17	10534322648	17	914358333	17	522
26	18023802520	26	1106510137	26	1105
19	8412442779	19	1057443640	19	717
22	14986443223	22	1349302357	22	860
20	9708965397	20	1120301939	20	919
24	10946183364	24	869496045	24	904
26	11126674105	26	1182139431	26	734
20	14212164070	20	1050947147	20	1099
25	17540275101	25	848145017	25	959
27	13452291082	27	1046320176	27	904
20	10013326732	20	1125204732	20	559
30	16507272034	29	735772438	30	1138
16	6484035187	16	933572995	16	900
25	17945055464	25	366088135	25	662
22	19486916022	22	929724494	22	902
25	10314450192	25	1409510727	25	802
19	12415563578	19	246949907	19	521
19	6772617306	19	734429711	19	1016
16	10447773389	16	674340050	16	764
27	13619778015	27	881428422	27	900
23	22048386258	23	682412403	23	932
28	13757812423	28	1109470066	28	939
24	11442377115	24	866938590	24	1004
22	6670957523	22	930917405	22	571
24	11718260825	24	866188276	24	911
24	10220176441	24	985590173	24	741
23	18462994019	23	868606734	23	1094
26	7266601872	26	557678619	26	695
25	12256402243	25	1366426807	25	971
15	2696837698	15	433051390	15	974
27	7131047961	27	301015271	27	878
17	7166966793	17	802876245	17	1008
21	6672421127	21	754831612	21	993
30	10760098220	30	245871338	30	485
26	12098961266	26	876424468	26	1010
29	9523281130	29	918472217	29	979
19	12033201697	18	1311316004	19	897
27	22599562556	27	801878707	27	827
30	15906821287	30	870895596	30	872
26	16846749648	25	508936935	26	1081
29	11355035945	29	1052628710	29	1069
20	8364358685	20	555421487	20	862
