8	37
2	18
7	33
4	13
4	15
6	28
11	30
13	52
10	32
4	13
6	28
15	43
10	21
6	14
13	2
5	33
8	28
2	9
7	18
2	36
9	28
11	17
9	27
8	11
10	26
14	53
7	21
7	12
4	24
5	13
8	29
11	22
12	52
10	23
9	17
2	7
7	25
5	11
4	19
7	33
5	23
6	10
3	18
5	19
7	32
8	28
8	21
5	25
3	8
7	11
7	24
7	17
11	42
11	32
7	28
8	16
9	35
9	27
4	24
7	14
8	24
10	23
7	6
6	22
10	65
6	44
1	17
6	23
6	12
10	25
9	24
4	10
9	25
3	11
8	41
7	25
6	21
9	38
10	37
6	32
2	10
11	41
11	53
8	12
7	10
10	31
8	21
7	21
6	16
5	25
8	21
10	23
11	42
6	28
11	33
5	30
16	21
5	32
7	32
5	25
