20	20
11	11
20	20
11	11
20	20
17	17
14	14
20	20
22	22
13	13
15	15
16	16
13	13
21	21
13	13
12	12
19	19
16	16
14	14
18	18
14	14
20	20
15	15
15	15
20	20
16	16
16	16
16	16
13	13
16	16
17	17
20	20
21	21
19	19
13	13
14	14
13	13
19	19
7	7
13	13
19	19
16	16
15	15
17	17
18	18
12	12
13	13
16	16
13	13
13	13
18	18
12	12
12	12
21	21
21	21
20	20
16	16
16	16
17	17
14	14
16	16
17	17
17	17
19	19
17	17
11	11
20	20
22	22
21	21
14	14
10	10
23	23
18	18
11	11
21	21
12	12
18	18
18	18
20	20
19	19
17	17
20	20
20	20
14	14
16	16
13	13
13	13
21	21
20	20
17	17
23	23
15	15
12	12
16	16
23	23
15	15
10	10
22	22
13	13
18	18
