9	24
14	40
10	20
6	10
5	22
8	19
9	35
11	27
13	30
12	24
8	26
10	37
4	44
8	32
3	11
8	18
10	22
7	18
12	16
8	36
8	25
5	33
11	31
6	19
13	35
9	13
14	60
10	20
8	14
4	22
9	15
5	18
9	30
8	29
6	40
8	28
8	22
8	40
9	27
8	20
7	7
8	40
9	23
6	35
5	24
5	33
9	26
9	29
6	17
8	29
6	29
10	28
4	19
6	23
7	16
7	29
9	25
9	36
8	41
16	34
7	14
9	48
5	9
10	20
8	17
10	35
6	34
5	18
5	31
8	24
6	31
5	15
10	14
9	16
4	17
5	19
8	24
7	11
14	35
9	24
5	20
10	38
6	32
7	16
9	29
11	47
11	47
5	35
6	25
6	16
7	17
6	21
10	25
7	20
8	20
10	4
13	14
5	5
10	27
7	41
