17	17
22	22
24	24
21	21
9	9
18	18
16	16
17	17
20	20
28	28
25	25
13	13
14	14
22	22
21	21
33	33
23	23
31	31
29	29
15	15
18	19
14	14
27	27
10	10
17	17
20	20
24	24
19	19
24	24
29	29
16	15
20	20
21	21
25	25
20	20
12	12
18	18
23	23
22	22
17	17
23	23
18	18
20	20
11	11
31	31
11	11
20	20
26	26
24	24
22	22
21	21
17	17
24	24
22	22
15	15
29	29
23	23
14	14
25	25
16	16
23	23
22	22
15	15
21	21
17	17
19	19
25	25
15	15
13	13
20	20
24	24
23	23
21	21
24	24
19	19
29	29
20	20
23	23
15	15
18	18
21	21
27	28
23	23
19	19
23	23
22	22
22	22
19	19
13	13
19	19
7	7
16	16
17	17
18	18
18	18
18	18
21	21
26	26
13	13
24	24
