23	23
0	12
14	14
12	12
0	4
14	14
0	12
0	16
13	13
6	6
0	3
8	8
15	15
14	14
16	16
0	12
19	19
16	16
10	10
11	11
17	17
14	14
11	11
0	8
7	7
0	8
0	11
9	9
0	14
10	10
9	9
9	9
0	10
8	8
8	8
0	7
13	13
10	10
12	12
7	7
11	11
16	16
14	14
8	8
13	13
0	10
12	12
13	13
11	11
9	9
7	7
15	15
13	13
14	14
13	13
16	16
0	7
5	5
11	11
16	16
9	9
15	15
0	8
18	18
9	9
15	15
8	8
14	14
13	13
10	10
13	13
10	10
11	11
15	15
3	3
19	19
9	9
9	9
0	13
0	8
6	6
16	16
14	14
15	15
9	9
7	7
9	9
14	14
5	5
13	13
6	6
0	10
12	12
13	13
13	13
12	12
13	13
14	14
14	14
14	14
