15	15
15	15
17	17
19	19
13	13
0	12
16	16
9	9
9	9
13	13
22	22
19	19
0	27
18	18
17	17
11	11
17	17
14	14
17	17
16	16
22	22
22	22
15	15
0	10
18	18
20	20
18	18
18	18
20	20
19	19
14	14
17	17
17	17
16	16
22	22
16	16
20	20
25	25
11	11
18	18
15	15
5	5
23	23
21	21
27	27
28	28
19	19
18	18
18	18
22	22
16	16
20	20
19	19
19	19
0	22
0	15
17	17
16	16
16	16
11	11
15	14
16	16
0	24
21	21
20	20
17	17
17	17
16	16
15	15
15	15
16	16
18	18
17	17
20	20
16	16
15	15
12	12
24	24
17	17
14	14
23	23
0	21
18	18
10	10
23	23
15	15
11	11
20	20
17	17
15	15
0	14
27	27
13	13
0	22
13	13
17	17
22	22
13	13
18	18
18	18
