2	20
14	2
8	161
4	3
9	2
10	17
12	215
10	40
10	289
7	51
5	4
12	67
5	75
6	146
6	33
5	9
10	157
8	9
1	12
7	189
3	4
7	4
11	20
6	59
8	124
8	166
7	20
4	13
6	242
8	153
7	6
6	296
8	51
2	3
1	7
7	2
5	188
8	2
8	5
6	7
10	3
9	163
2	2
3	112
8	22
3	69
3	16
11	16
6	67
6	17
6	155
1	28
10	203
5	54
7	145
7	326
6	9
9	2
5	9
7	3
11	4
8	10
5	11
13	22
8	67
11	21
13	2
8	9
11	189
8	253
3	3
16	2
10	2
7	227
9	231
9	301
9	200
11	270
8	3
10	10
8	135
3	28
8	58
7	180
7	15
13	164
5	5
5	2
11	112
8	44
6	49
5	10
10	126
6	15
13	302
2	16
5	9
9	17
6	55
1	20
