11	12
13	13
0	3
12	12
10	10
14	14
15	15
16	16
12	12
10	10
19	19
13	13
11	11
11	12
11	11
8	8
22	22
15	15
16	16
16	16
9	9
17	17
14	14
18	18
15	15
19	19
0	0
14	14
18	18
11	11
13	13
12	12
10	10
24	24
13	13
12	13
13	13
13	14
15	15
14	14
10	10
20	20
10	10
20	20
13	13
21	21
16	16
18	18
12	12
7	7
12	12
16	16
11	11
16	16
10	10
9	9
7	7
18	18
15	15
10	10
15	15
9	9
13	13
6	6
12	12
19	19
10	10
17	17
12	12
15	15
15	15
4	4
15	15
17	17
11	11
8	8
14	14
10	10
10	10
14	14
13	13
18	18
10	10
15	15
15	15
21	21
11	11
19	19
8	8
19	19
16	16
9	9
9	9
10	10
14	14
17	17
14	14
18	18
8	8
17	17
