10	221
9	402
12	838
7	4
6	6
5	167
10	6
11	276
6	264
6	14
14	859
13	642
3	3
8	6
8	4
16	469
13	842
4	783
14	19
10	549
8	5
7	268
7	460
7	21
11	2
11	2
8	2
10	519
7	127
9	2
6	197
10	264
2	8
8	292
6	2
7	26
6	20
8	2
7	4
7	174
13	55
11	42
8	3
6	2
12	629
3	2
8	2
5	433
8	4
6	181
5	301
14	452
10	618
7	6
6	2
11	2
1	5
11	69
12	476
1	8
7	42
4	483
10	315
6	4
6	11
10	3
11	35
7	319
9	733
9	969
11	4
8	4
8	2
6	333
6	8
5	243
8	445
9	751
6	311
8	6
6	2
3	319
10	14
5	2
10	2
7	4
14	399
7	2
3	8
7	50
8	203
4	8
5	11
6	223
7	890
6	2
3	15
6	14
10	590
6	7
