8	12
6	9
11	2
5	3
9	2
9	86
9	28
11	35
7	24
12	50
2	2
14	42
8	118
7	36
8	11
10	29
1	17
8	214
5	131
10	65
10	11
10	16
8	30
4	27
5	18
10	23
6	21
12	29
10	2
3	33
9	31
8	31
7	52
6	7
8	22
7	14
5	27
12	32
14	55
10	26
6	27
5	82
4	8
5	22
11	19
6	25
11	34
7	25
7	27
6	13
6	46
4	15
7	23
14	43
11	23
11	109
5	19
10	23
5	21
6	27
1	18
9	15
7	142
6	19
8	200
9	29
4	16
14	33
5	17
8	30
9	19
4	10
4	15
7	23
15	32
4	27
8	22
7	13
2	7
4	13
5	25
7	25
4	18
5	17
11	104
10	23
13	298
7	51
6	20
8	2
6	17
9	12
6	26
7	106
6	12
11	26
7	18
3	11
5	6
11	39
