22	23
22	22
23	23
14	14
16	16
18	18
16	16
14	14
13	13
16	16
14	14
19	19
16	16
24	24
21	21
10	10
15	15
20	21
21	21
18	18
13	13
24	24
15	15
20	20
20	20
24	24
22	22
16	16
20	20
16	16
19	19
11	11
20	20
16	16
19	19
19	19
19	19
27	27
18	18
11	11
15	15
13	13
13	13
23	23
23	23
19	19
16	16
23	23
22	22
15	15
10	11
14	14
13	13
18	18
18	18
21	21
14	14
16	16
26	26
23	23
15	15
11	11
15	15
20	20
21	21
18	18
17	17
19	20
18	18
26	26
16	16
13	13
12	12
16	16
17	17
24	24
16	16
10	10
16	16
13	13
17	17
13	13
19	19
16	16
28	28
22	22
24	24
22	22
17	17
13	13
17	17
11	11
27	27
18	18
21	21
15	15
14	14
26	26
10	10
15	15
