5	15
12	21
10	15
5	9
11	16
8	38
8	36
7	18
13	28
7	25
7	26
5	15
2	17
8	27
6	37
9	56
3	7
10	18
13	26
7	21
10	28
1	20
5	33
2	27
9	32
10	27
5	19
5	14
5	29
8	6
10	26
5	15
7	14
10	13
6	24
7	15
3	13
3	21
11	28
5	16
9	24
7	40
1	14
11	18
7	2
7	30
12	30
10	31
11	32
11	33
8	28
10	24
6	27
3	14
4	6
4	26
7	13
8	22
6	27
4	24
12	28
5	19
7	42
5	25
2	3
8	27
7	11
1	28
6	20
12	30
4	18
9	38
8	28
10	23
9	45
7	20
5	4
6	21
4	24
6	21
13	55
6	33
7	17
11	20
7	22
12	43
5	17
5	30
11	19
6	12
1	12
7	29
3	6
9	35
7	24
6	36
10	39
8	40
9	16
9	30
