3	2
9	44
11	15
8	8
12	787
8	13
8	138
5	257
8	248
13	204
7	157
13	572
2	157
5	10
8	213
2	13
8	68
14	574
8	199
10	45
5	2
14	22
9	79
2	266
1	9
8	63
8	319
9	271
7	16
7	4
5	13
10	243
9	130
7	15
3	4
9	142
10	172
3	75
7	2
4	23
5	62
6	227
8	4
14	2
3	14
7	28
2	8
11	441
8	12
8	23
12	707
11	216
12	228
5	21
3	11
9	253
2	7
8	3
6	61
4	137
5	15
7	2
3	31
9	543
4	73
13	276
4	4
7	4
9	70
9	2
4	8
7	175
7	35
7	18
7	267
10	2
7	9
9	147
8	27
6	6
7	201
5	47
10	657
8	99
8	300
11	87
11	3
8	280
4	18
4	2
5	11
8	66
8	191
8	4
5	13
6	24
8	133
6	134
12	139
9	4
