4	28
10	53
9	30
11	39
11	15
5	30
6	24
14	37
9	30
7	15
4	30
8	40
4	7
8	13
11	28
10	46
8	24
8	38
6	37
6	40
8	33
9	25
7	36
11	23
11	20
1	6
7	12
3	11
9	25
13	38
15	26
11	62
13	34
13	37
6	18
7	28
8	19
11	22
4	36
7	29
7	7
7	7
8	25
8	14
7	28
7	30
5	12
8	34
11	29
8	31
8	27
9	18
9	19
9	42
9	17
11	40
11	21
6	18
3	5
9	22
6	23
8	18
7	35
8	25
7	34
8	19
10	19
3	20
5	16
5	11
10	23
4	17
11	28
7	23
8	6
5	22
9	29
7	11
10	11
8	31
7	13
7	29
1	6
6	23
4	18
7	18
4	21
11	21
8	22
5	23
11	44
7	20
9	26
5	17
8	36
4	18
3	6
7	13
3	18
10	24
