22	22
19	18
21	21
0	19
17	17
23	23
20	20
19	19
22	22
18	18
26	26
17	17
23	23
21	21
0	21
29	29
25	25
29	29
20	20
25	25
13	13
27	27
31	31
16	16
26	26
21	21
18	18
19	19
23	23
27	27
18	18
26	26
16	16
13	13
33	33
20	20
15	15
22	22
25	25
24	24
25	25
15	15
24	24
26	26
23	23
20	20
27	27
23	23
20	20
24	24
24	24
20	20
20	20
22	22
23	23
0	22
24	24
27	27
30	30
13	13
24	24
17	17
14	14
21	21
17	17
15	15
26	26
20	20
20	20
16	16
34	34
23	23
26	26
22	22
21	21
21	21
18	18
20	20
17	17
15	15
22	22
24	24
20	20
29	29
17	17
13	13
20	20
17	17
21	21
20	20
19	19
20	20
23	23
27	27
17	17
17	17
29	29
14	14
13	13
22	22
