0 5.0 306.0 0
1 5.0 387.0 0
2 6.0 129.0 0
3 6.0 333.0 0
4 13.0 388.0 0
5 16.0 333.0 0
6 20.0 201.0 0
7 23.0 230.0 0
8 32.0 234.0 0
9 40.0 196.0 0
10 40.0 303.0 0
11 45.0 332.0 0
12 48.0 60.0 0
13 57.0 102.0 0
14 58.0 121.0 0
15 62.0 136.0 0
16 64.0 154.0 0
17 64.0 194.0 0
18 71.0 241.0 0
19 74.0 400.0 0
20 78.0 260.0 0
21 78.0 380.0 0
22 80.0 134.0 0
23 82.0 156.0 0
24 82.0 289.0 0
25 83.0 301.0 0
26 84.0 310.0 0
27 86.0 340.0 0
28 86.0 364.0 0
29 98.0 195.0 0
30 108.0 174.0 0
31 109.0 193.0 0
32 117.0 59.0 0
33 117.0 72.0 0
34 122.0 94.0 0
35 126.0 197.0 0
36 127.0 116.0 0
37 130.0 262.0 0
38 130.0 369.0 0
39 132.0 130.0 0
40 133.0 342.0 0
41 135.0 176.0 0
42 136.0 414.0 0
43 139.0 342.0 0
44 140.0 397.0 0
45 141.0 309.0 0
46 143.0 198.0 0
47 148.0 207.0 0
48 149.0 309.0 0
49 152.0 285.0 0
50 154.0 344.0 0
51 158.0 287.0 0
52 160.0 273.0 0
53 162.0 41.0 0
54 163.0 386.0 0
55 167.0 255.0 0
56 168.0 80.0 0
57 169.0 111.0 0
58 172.0 337.0 0
59 173.0 234.0 0
60 174.0 413.0 0
61 178.0 40.0 0
62 182.0 209.0 0
63 184.0 182.0 0
64 188.0 159.0 0
65 191.0 328.0 0
66 192.0 130.0 0
67 198.0 100.0 0
68 198.0 244.0 0
69 200.0 321.0 0
70 204.0 351.0 0
71 206.0 293.0 0
72 210.0 360.0 0
73 213.0 162.0 0
74 219.0 134.0 0
75 219.0 259.0 0
76 221.0 38.0 0
77 224.0 76.0 0
78 224.0 384.0 0
79 231.0 99.0 0
80 233.0 304.0 0
81 235.0 115.0 0
82 240.0 136.0 0
83 242.0 384.0 0
84 244.0 114.0 0
85 244.0 324.0 0
86 244.0 410.0 0
87 246.0 268.0 0
88 250.0 268.0 0
89 251.0 21.0 0
90 252.0 318.0 0
91 253.0 166.0 0
92 256.0 247.0 0
93 260.0 216.0 0
94 262.0 313.0 0
95 263.0 287.0 0
96 266.0 247.0 0
97 268.0 190.0 0
98 270.0 3.0 0
99 273.0 308.0 0
100 276.0 409.0 0
101 281.0 316.0 0
102 282.0 244.0 0
103 282.0 324.0 0
104 285.0 329.0 0
105 286.0 210.0 0
106 287.0 333.0 0
107 290.0 336.0 0
108 294.0 114.0 0
109 298.0 156.0 0
110 300.0 77.0 0
111 300.0 80.0 0
112 300.0 94.0 0
113 302.0 356.0 0
114 304.0 340.0 0
115 305.0 378.0 0
116 306.0 42.0 0
117 307.0 308.0 0
118 308.0 295.0 0
119 308.0 304.0 0
120 308.0 399.0 0
121 309.0 279.0 0
122 310.0 20.0 0
123 310.0 257.0 0
124 311.0 110.0 0
125 312.0 239.0 0
126 319.0 344.0 0
127 320.0 353.0 0
128 323.0 344.0 0
129 324.0 127.0 0
130 325.0 28.0 0
131 328.0 183.0 0
132 332.0 107.0 0
133 340.0 344.0 0
134 344.0 276.0 0
135 347.0 52.0 0
136 348.0 139.0 0
137 352.0 67.0 0
138 354.0 347.0 0
139 356.0 118.0 0
140 357.0 233.0 0
141 360.0 195.0 0
142 364.0 249.0 0
143 366.0 171.0 0
144 367.0 349.0 0
145 369.0 298.0 0
146 370.0 94.0 0
147 370.0 278.0 0
148 382.0 203.0 0
149 382.0 386.0 0
150 382.0 411.0 0
151 385.0 46.0 0
152 385.0 350.0 0
153 387.0 36.0 0
154 387.0 299.0 0
155 388.0 277.0 0
156 389.0 324.0 0
157 393.0 271.0 0
158 394.0 44.0 0
159 394.0 301.0 0
160 396.0 124.0 0
161 398.0 210.0 0
162 404.0 261.0 0
163 409.0 204.0 0
164 412.0 139.0 0
165 422.0 48.0 0
166 424.0 351.0 0
167 426.0 80.0 0
168 429.0 164.0 0
169 433.0 326.0 0
170 434.0 352.0 0
171 434.0 416.0 0
172 435.0 54.0 0
173 435.0 352.0 0
174 437.0 305.0 0
175 440.0 253.0 0
176 441.0 100.0 0
177 444.0 227.0 0
178 445.0 182.0 0
179 453.0 38.0 0
180 454.0 130.0 0
181 456.0 192.0 0
182 457.0 254.0 0
183 459.0 415.0 0
184 460.0 407.0 0
185 461.0 386.0 0
186 462.0 134.0 0
187 462.0 352.0 0
188 464.0 200.0 0
189 468.0 113.0 0
190 470.0 32.0 0
191 471.0 202.0 0
192 475.0 257.0 0
193 476.0 279.0 0
194 478.0 160.0 0
195 480.0 352.0 0
196 483.0 384.0 0
197 484.0 370.0 0
198 489.0 67.0 0
199 490.0 215.0 0
200 495.0 338.0 0
201 498.0 369.0 0
202 498.0 396.0 0
203 500.0 72.0 0
204 501.0 269.0 0
