0 3.617835 0.228334 0.000000
1 6.474920 1.849808 0.000000
2 6.750633 5.932116 0.000000
3 2.589582 5.164432 0.000000
4 8.131850 4.360066 0.000000
5 0.303984 4.740282 0.000000
6 4.995538 6.576527 0.000000
7 7.503741 6.418094 0.000000
8 0.943244 5.779978 0.000000
9 5.595362 7.215220 0.000000
10 9.862161 9.192853 0.000000
11 2.094362 4.690135 0.000000
12 9.382273 0.136816 0.000000
13 1.205500 5.801480 0.000000
14 6.446134 8.342076 0.000000
15 5.580616 2.033942 0.000000
16 6.703783 0.264674 0.000000
17 6.098666 9.716756 0.000000
18 8.911751 0.495421 0.000000
19 7.944377 1.290284 0.000000
20 7.613949 9.637607 0.000000
21 5.978243 4.167213 0.000000
22 7.336224 4.342734 0.000000
23 5.717415 0.419953 0.000000
24 2.182846 9.851896 0.000000
25 9.056353 6.119907 0.000000
26 3.184346 9.975848 0.000000
27 5.953762 3.992872 0.000000
28 8.154343 3.013368 0.000000
29 9.737939 8.740316 0.000000
30 8.053899 2.348766 0.000000
31 4.929997 1.873812 0.000000
32 7.570893 9.470915 0.000000
33 6.123570 8.945253 0.000000
34 4.035767 9.229360 0.000000
35 1.926754 0.943011 0.000000
36 8.179685 3.756142 0.000000
37 1.382357 1.893641 0.000000
38 4.709373 2.933086 0.000000
39 9.474531 4.081027 0.000000
40 2.075019 2.673747 0.000000
41 2.100435 7.715413 0.000000
42 6.954930 9.658497 0.000000
43 1.222129 5.785175 0.000000
44 9.179610 3.807795 0.000000
45 7.247118 8.185290 0.000000
46 8.365743 2.329605 0.000000
47 5.468635 9.608134 0.000000
48 8.489188 3.765972 0.000000
49 9.044893 8.540800 0.000000
50 1.624398 7.716483 0.000000
51 8.617921 0.546206 0.000000
52 2.459540 1.850056 0.000000
53 1.822683 2.343190 0.000000
54 1.085932 7.417508 0.000000
55 7.198820 4.188565 0.000000
56 0.168458 8.813957 0.000000
57 0.308697 5.273388 0.000000
58 2.684124 0.896854 0.000000
59 5.675186 8.782190 0.000000
60 8.527292 4.590867 0.000000
61 7.519631 8.976748 0.000000
62 1.405652 5.942416 0.000000
63 6.181518 9.095501 0.000000
64 7.464748 6.229087 0.000000
65 0.202149 3.868107 0.000000
66 4.261443 6.237166 0.000000
67 3.870126 0.064215 0.000000
68 7.004394 0.737381 0.000000
69 2.732640 4.882166 0.000000
70 4.901434 7.764183 0.000000
71 2.118184 6.613581 0.000000
72 8.136822 6.570138 0.000000
73 2.292695 1.118225 0.000000
74 7.240086 1.677566 0.000000
75 4.695845 2.882923 0.000000
76 4.929081 5.075334 0.000000
77 7.903637 3.311428 0.000000
78 1.988880 1.055805 0.000000
79 0.022156 1.764378 0.000000
80 8.503113 6.178511 0.000000
81 7.007176 8.879932 0.000000
82 3.259648 6.979081 0.000000
83 5.537987 8.831505 0.000000
84 8.926063 6.696582 0.000000
85 1.529310 6.312891 0.000000
86 0.584043 6.864736 0.000000
87 7.871918 5.142168 0.000000
88 2.430334 1.195155 0.000000
89 2.345988 8.229077 0.000000
90 7.488841 7.915742 0.000000
91 3.082189 5.724972 0.000000
92 0.715355 1.938229 0.000000
93 1.518322 9.764914 0.000000
94 6.673097 6.178682 0.000000
