0 1.242472 2.351704 0.000000
1 0.746797 7.352506 0.000000
2 0.803777 1.468449 0.000000
3 9.355671 6.407062 0.000000
4 7.151399 7.744667 0.000000
5 4.107529 3.176597 0.000000
6 3.090698 0.632505 0.000000
7 1.706887 6.587630 0.000000
8 2.619061 9.311820 0.000000
9 8.919395 1.854919 0.000000
10 2.323693 8.898178 0.000000
11 9.033477 4.104707 0.000000
12 7.377609 5.968900 0.000000
13 8.781619 1.447057 0.000000
14 0.906989 0.832536 0.000000
15 4.909499 6.184932 0.000000
16 9.858418 8.757773 0.000000
17 5.402084 5.240319 0.000000
18 9.744712 3.622149 0.000000
19 1.594315 4.584265 0.000000
20 0.753976 0.685041 0.000000
21 5.164446 5.882504 0.000000
22 5.514014 9.510931 0.000000
23 4.824756 5.894531 0.000000
24 6.747727 4.213428 0.000000
25 2.738763 9.231784 0.000000
26 4.698494 5.362029 0.000000
27 4.456327 6.247416 0.000000
28 3.548072 0.711539 0.000000
29 1.556500 2.860134 0.000000
30 5.195181 7.849580 0.000000
31 9.563720 8.284799 0.000000
