0 430.167116 631.159970 0.000000
1 889.504882 317.885307 0.000000
2 982.071050 875.352757 0.000000
3 485.598163 752.190182 0.000000
4 746.790050 502.324527 0.000000
5 558.046977 768.059169 0.000000
6 19.373662 434.700264 0.000000
7 626.135974 462.592701 0.000000
8 328.872262 53.929212 0.000000
9 863.810487 448.283120 0.000000
10 670.764157 13.905729 0.000000
11 167.774117 954.598523 0.000000
12 738.091825 392.146070 0.000000
13 685.139529 975.199873 0.000000
14 300.623696 687.651729 0.000000
15 720.247595 141.061928 0.000000
16 358.654482 908.998216 0.000000
17 483.092832 496.735615 0.000000
18 637.363117 634.700857 0.000000
19 958.862569 699.118126 0.000000
20 302.077009 200.115075 0.000000
21 631.545672 850.495364 0.000000
22 597.343721 8.029080 0.000000
23 42.486501 304.566406 0.000000
24 954.445848 347.295905 0.000000
25 284.300308 280.063763 0.000000
26 314.826397 926.359991 0.000000
27 279.817379 703.993769 0.000000
28 208.836059 84.524978 0.000000
29 456.177155 878.797963 0.000000
30 427.108781 234.253401 0.000000
31 643.841501 423.944963 0.000000
32 263.895176 475.368126 0.000000
33 742.188139 762.329828 0.000000
34 349.578591 344.578441 0.000000
35 662.162864 726.585989 0.000000
36 652.038246 441.058258 0.000000
37 125.795016 28.028389 0.000000
38 210.224676 124.102874 0.000000
39 904.751662 589.494758 0.000000
40 693.945672 269.967757 0.000000
41 762.595260 259.329696 0.000000
42 19.971058 922.305658 0.000000
43 189.241747 846.576055 0.000000
44 0.716011 850.802135 0.000000
45 350.340599 905.511191 0.000000
46 678.913852 576.737770 0.000000
47 621.349432 68.987970 0.000000
48 549.533239 89.971196 0.000000
49 111.034411 838.567741 0.000000
50 161.745289 469.416508 0.000000
51 453.250729 483.323333 0.000000
52 945.020027 406.824214 0.000000
53 15.720307 940.780017 0.000000
54 347.216995 997.030028 0.000000
55 826.923665 112.888988 0.000000
56 437.893272 910.156277 0.000000
57 907.610808 379.109518 0.000000
58 220.940427 740.976144 0.000000
59 904.565211 196.669333 0.000000
60 116.435926 281.350571 0.000000
61 519.736697 989.076822 0.000000
62 280.386070 989.578180 0.000000
63 519.021690 357.871403 0.000000
64 870.786017 857.092651 0.000000
65 209.124650 599.468649 0.000000
66 51.299454 764.983384 0.000000
67 393.276769 274.565248 0.000000
68 344.476553 305.646793 0.000000
69 689.348942 170.518115 0.000000
70 690.841179 95.311298 0.000000
71 516.470199 908.442840 0.000000
72 750.447008 277.375974 0.000000
73 288.312730 593.626392 0.000000
74 479.329961 514.145383 0.000000
75 915.483567 493.273059 0.000000
76 679.424102 614.110908 0.000000
77 928.152121 134.494695 0.000000
78 42.113578 249.236360 0.000000
79 793.437486 380.946915 0.000000
80 229.320707 425.206139 0.000000
81 63.549466 794.301503 0.000000
82 125.990450 357.789724 0.000000
83 910.908925 716.083266 0.000000
84 148.072295 217.797139 0.000000
85 162.446720 910.267759 0.000000
86 480.126008 508.430768 0.000000
87 233.490750 223.425175 0.000000
88 54.389704 849.146907 0.000000
89 671.517795 777.224803 0.000000
90 467.981873 162.426555 0.000000
91 481.614894 777.178822 0.000000
92 279.972961 841.637001 0.000000
93 126.055880 245.374987 0.000000
94 855.792349 558.149846 0.000000
